match_id,started_at,mode,map,duration,average_rank,team,team_score,opponent_score,score,result,player,riot_id,agent,role,account_level,match_rank,trs,acs,kills,deaths,assists,kd_diff,kd,damage_delta,adr,headshot_pct,kast_pct,first_kills,first_deaths,multikills
3604dc22-1b4e-4c79-8f88-e7360ce71c31,"16.05.2026, 23:41",Competitive,Split,34m 20s,Platinum III,Team B,7,13,7:13,loss,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Fade,initiator,354,Diamond 2,698,261,17,15,10,+2,1.1,+5,166.1,22%,85%,4,0,2
3604dc22-1b4e-4c79-8f88-e7360ce71c31,"16.05.2026, 23:41",Competitive,Split,34m 20s,Platinum III,Team B,7,13,7:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,551,234,16,18,7,-2,0.9,-12,156.3,15%,75%,1,1,1
3604dc22-1b4e-4c79-8f88-e7360ce71c31,"16.05.2026, 23:41",Competitive,Split,34m 20s,Platinum III,Team B,7,13,7:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Sage,sentinel,258,Diamond 1,406,224,16,16,6,0,1.0,-1,139.7,47%,55%,3,2,0
3604dc22-1b4e-4c79-8f88-e7360ce71c31,"16.05.2026, 23:41",Competitive,Split,34m 20s,Platinum III,Team B,7,13,7:13,loss,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,470,201,13,15,12,-2,0.9,-21,125.3,7%,75%,2,2,1
3604dc22-1b4e-4c79-8f88-e7360ce71c31,"16.05.2026, 23:41",Competitive,Split,34m 20s,Platinum III,Team B,7,13,7:13,loss,aww#dead,aww#dead,Raze,duelist,131,Platinum 2,290,137,7,19,4,-12,0.4,-79,109.8,11%,75%,2,3,0
a26949a3-a9bb-4b9e-97d0-54d5b90bd575,"01.05.2026, 02:16",Competitive,Fracture,23m 59s,Platinum III,Team A,13,1,13:1,win,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Viper,controller,354,Diamond 2,975,302,17,7,5,+10,2.4,+92,184.1,20%,100%,2,0,2
a26949a3-a9bb-4b9e-97d0-54d5b90bd575,"01.05.2026, 02:16",Competitive,Fracture,23m 59s,Platinum III,Team A,13,1,13:1,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,954,296,18,8,7,+10,2.2,+61,175.0,9%,100%,1,0,0
a26949a3-a9bb-4b9e-97d0-54d5b90bd575,"01.05.2026, 02:16",Competitive,Fracture,23m 59s,Platinum III,Team A,13,1,13:1,win,BECHA#NRG,BECHA#NRG,Brimstone,controller,341,Diamond 1,877,271,13,10,10,+3,1.3,+18,172.3,16%,93%,4,0,2
a26949a3-a9bb-4b9e-97d0-54d5b90bd575,"01.05.2026, 02:16",Competitive,Fracture,23m 59s,Platinum III,Team A,13,1,13:1,win,AR artzsh#AMBER,AR artzsh#AMBER,Killjoy,sentinel,258,Diamond 1,909,237,14,3,4,+11,4.7,+115,176.7,27%,93%,3,0,1
a26949a3-a9bb-4b9e-97d0-54d5b90bd575,"01.05.2026, 02:16",Competitive,Fracture,23m 59s,Platinum III,Team A,13,1,13:1,win,aww#dead,aww#dead,Neon,duelist,131,Platinum 2,496,164,7,11,5,-4,0.6,-58,117.9,8%,79%,2,2,1
f6ef4063-f6c0-439f-a92f-2b1b8f3a0af3,"01.05.2026, 00:11",Competitive,Split,31m 13s,Diamond I,Team A,7,13,7:13,loss,BECHA#NRG,BECHA#NRG,Reyna,duelist,341,Diamond 1,462,224,15,16,6,-1,0.9,-0,160.7,25%,65%,1,1,0
f6ef4063-f6c0-439f-a92f-2b1b8f3a0af3,"01.05.2026, 00:11",Competitive,Split,31m 13s,Diamond I,Team A,7,13,7:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Sage,sentinel,258,Diamond 1,550,220,14,16,7,-2,0.9,+1,144.0,18%,75%,3,2,1
f6ef4063-f6c0-439f-a92f-2b1b8f3a0af3,"01.05.2026, 00:11",Competitive,Split,31m 13s,Diamond I,Team A,7,13,7:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,571,215,17,14,9,+3,1.2,-8,140.9,21%,80%,1,0,0
f6ef4063-f6c0-439f-a92f-2b1b8f3a0af3,"01.05.2026, 00:11",Competitive,Split,31m 13s,Diamond I,Team A,7,13,7:13,loss,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,314,201,12,16,3,-4,0.8,-37,139.1,13%,60%,6,2,0
f6ef4063-f6c0-439f-a92f-2b1b8f3a0af3,"01.05.2026, 00:11",Competitive,Split,31m 13s,Diamond I,Team A,7,13,7:13,loss,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Omen,controller,354,Diamond 2,196,148,10,17,5,-7,0.6,-60,105.3,38%,60%,1,3,0
22fed36a-eedf-4486-885e-2e73d914214c,"01.05.2026, 00:48",Competitive,Lotus,41m 03s,Diamond I,Team A,11,13,11:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,699,258,23,14,2,+9,1.6,+56,169.0,19%,71%,4,2,1
22fed36a-eedf-4486-885e-2e73d914214c,"01.05.2026, 00:48",Competitive,Lotus,41m 03s,Diamond I,Team A,11,13,11:13,loss,BECHA#NRG,BECHA#NRG,Harbor,controller,341,Diamond 1,494,202,17,20,9,-3,0.8,-17,125.8,19%,71%,2,1,1
22fed36a-eedf-4486-885e-2e73d914214c,"01.05.2026, 00:48",Competitive,Lotus,41m 03s,Diamond I,Team A,11,13,11:13,loss,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Gekko,initiator,354,Diamond 2,601,202,15,19,11,-4,0.8,-2,136.9,30%,79%,3,0,0
22fed36a-eedf-4486-885e-2e73d914214c,"01.05.2026, 00:48",Competitive,Lotus,41m 03s,Diamond I,Team A,11,13,11:13,loss,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,500,200,16,21,3,-5,0.8,-31,139.5,11%,75%,7,3,0
22fed36a-eedf-4486-885e-2e73d914214c,"01.05.2026, 00:48",Competitive,Lotus,41m 03s,Diamond I,Team A,11,13,11:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,376,162,15,19,12,-4,0.8,-42,102.3,12%,71%,1,1,0
fb362299-3295-4ad6-82f7-e2a198fcd0f7,"21.05.2026, 00:43",Competitive,Split,42m 18s,Diamond I,Team B,11,13,11:13,loss,BECHA#NRG,BECHA#NRG,Tejo,initiator,341,Diamond 1,850,311,26,17,8,+9,1.5,+49,180.7,14%,83%,8,4,4
fb362299-3295-4ad6-82f7-e2a198fcd0f7,"21.05.2026, 00:43",Competitive,Split,42m 18s,Diamond I,Team B,11,13,11:13,loss,aww#dead,aww#dead,Raze,duelist,131,Platinum 2,616,260,22,20,5,+2,1.1,-0,167.9,11%,71%,3,1,0
fb362299-3295-4ad6-82f7-e2a198fcd0f7,"21.05.2026, 00:43",Competitive,Split,42m 18s,Diamond I,Team B,11,13,11:13,loss,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Fade,initiator,354,Diamond 2,749,247,23,15,10,+8,1.5,+21,159.5,34%,83%,0,1,3
fb362299-3295-4ad6-82f7-e2a198fcd0f7,"21.05.2026, 00:43",Competitive,Split,42m 18s,Diamond I,Team B,11,13,11:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Deadlock,sentinel,258,Diamond 1,709,215,18,16,14,+2,1.1,+12,146.3,21%,88%,0,1,1
fb362299-3295-4ad6-82f7-e2a198fcd0f7,"21.05.2026, 00:43",Competitive,Split,42m 18s,Diamond I,Team B,11,13,11:13,loss,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,218,107,7,21,16,-14,0.3,-111,65.3,5%,67%,2,4,0
7a9dd831-835f-4ed8-b2f2-d523f378e095,"04.05.2026, 00:49",Competitive,Lotus,45m 33s,Platinum III,Team B,12,14,12:14,loss,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,747,294,25,21,5,+4,1.2,+19,193.7,21%,77%,8,3,4
7a9dd831-835f-4ed8-b2f2-d523f378e095,"04.05.2026, 00:49",Competitive,Lotus,45m 33s,Platinum III,Team B,12,14,12:14,loss,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,714,266,25,16,2,+9,1.6,+44,163.7,20%,73%,3,1,0
7a9dd831-835f-4ed8-b2f2-d523f378e095,"04.05.2026, 00:49",Competitive,Lotus,45m 33s,Platinum III,Team B,12,14,12:14,loss,PaBlOeD#6666,PaBlOeD#6666,Reyna,duelist,123,Platinum 3,403,181,17,18,6,-1,0.9,-6,124.2,19%,62%,3,4,0
7a9dd831-835f-4ed8-b2f2-d523f378e095,"04.05.2026, 00:49",Competitive,Lotus,45m 33s,Platinum III,Team B,12,14,12:14,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,475,169,16,19,12,-3,0.8,-29,100.4,15%,77%,0,0,0
7a9dd831-835f-4ed8-b2f2-d523f378e095,"04.05.2026, 00:49",Competitive,Lotus,45m 33s,Platinum III,Team B,12,14,12:14,loss,aww#dead,aww#dead,Miks,controller,131,Platinum 2,248,132,11,19,12,-8,0.6,-66,85.5,13%,65%,3,1,0
9ce54f73-7562-467d-add0-a84bbfc24cce,"14.05.2026, 00:25",Competitive,Split,30m 08s,Platinum III,Team B,13,7,13:7,win,AR artzsh#AMBER,AR artzsh#AMBER,Veto,sentinel,258,Diamond 1,790,252,21,10,0,+11,2.1,+52,163.0,27%,75%,1,3,2
9ce54f73-7562-467d-add0-a84bbfc24cce,"14.05.2026, 00:25",Competitive,Split,30m 08s,Platinum III,Team B,13,7,13:7,win,BECHA#NRG,BECHA#NRG,Phoenix,duelist,341,Diamond 1,719,248,18,14,6,+4,1.3,-15,158.1,19%,80%,3,1,2
9ce54f73-7562-467d-add0-a84bbfc24cce,"14.05.2026, 00:25",Competitive,Split,30m 08s,Platinum III,Team B,13,7,13:7,win,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Fade,initiator,354,Diamond 2,848,245,17,12,12,+5,1.4,+22,146.2,26%,95%,2,1,1
9ce54f73-7562-467d-add0-a84bbfc24cce,"14.05.2026, 00:25",Competitive,Split,30m 08s,Platinum III,Team B,13,7,13:7,win,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,560,194,14,14,15,0,1.0,-26,119.5,9%,75%,1,1,0
9ce54f73-7562-467d-add0-a84bbfc24cce,"14.05.2026, 00:25",Competitive,Split,30m 08s,Platinum III,Team B,13,7,13:7,win,aww#dead,aww#dead,Raze,duelist,131,Platinum 2,457,181,12,15,4,-3,0.8,-42,115.8,5%,70%,5,2,0
47d9e205-8191-496a-b8b6-686d9f03dfba,"02.05.2026, 02:19",Competitive,Lotus,41m 52s,Platinum II,Team A,13,11,13:11,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,868,258,23,13,3,+10,1.8,+48,161.3,26%,88%,6,2,1
47d9e205-8191-496a-b8b6-686d9f03dfba,"02.05.2026, 02:19",Competitive,Lotus,41m 52s,Platinum II,Team A,13,11,13:11,win,aww#dead,aww#dead,Raze,duelist,131,Platinum 2,640,234,20,19,6,+1,1.1,-10,147.2,7%,75%,2,3,1
47d9e205-8191-496a-b8b6-686d9f03dfba,"02.05.2026, 02:19",Competitive,Lotus,41m 52s,Platinum II,Team A,13,11,13:11,win,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Gekko,initiator,221,Platinum 3,590,215,19,19,5,0,1.0,-2,147.7,26%,71%,1,5,0
47d9e205-8191-496a-b8b6-686d9f03dfba,"02.05.2026, 02:19",Competitive,Lotus,41m 52s,Platinum II,Team A,13,11,13:11,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,541,202,17,17,10,0,1.0,-13,129.9,9%,71%,0,0,1
47d9e205-8191-496a-b8b6-686d9f03dfba,"02.05.2026, 02:19",Competitive,Lotus,41m 52s,Platinum II,Team A,13,11,13:11,win,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,580,193,16,18,12,-2,0.9,-24,125.1,7%,79%,3,2,1
54852f25-29a1-4904-902d-418cea21adae,"26.05.2026, 23:39",Competitive,Split,22m 23s,Platinum III,Team B,13,1,13:1,win,aww#dead,aww#dead,Raze,duelist,131,Platinum 2,"1,000",475,24,7,4,+17,3.4,+225,329.4,13%,93%,1,1,4
54852f25-29a1-4904-902d-418cea21adae,"26.05.2026, 23:39",Competitive,Split,22m 23s,Platinum III,Team B,13,1,13:1,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,976,304,15,6,11,+9,2.5,+83,161.1,8%,100%,3,1,1
54852f25-29a1-4904-902d-418cea21adae,"26.05.2026, 23:39",Competitive,Split,22m 23s,Platinum III,Team B,13,1,13:1,win,AR artzsh#AMBER,AR artzsh#AMBER,Sage,sentinel,258,Diamond 1,931,269,16,5,2,+11,3.2,+64,158.8,11%,93%,0,1,0
54852f25-29a1-4904-902d-418cea21adae,"26.05.2026, 23:39",Competitive,Split,22m 23s,Platinum III,Team B,13,1,13:1,win,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Fade,initiator,354,Diamond 2,524,143,7,9,8,-2,0.8,-22,105.6,16%,79%,0,3,0
54852f25-29a1-4904-902d-418cea21adae,"26.05.2026, 23:39",Competitive,Split,22m 23s,Platinum III,Team B,13,1,13:1,win,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,506,113,6,10,8,-4,0.6,-61,64.5,0%,93%,1,3,0
89316faa-ab89-4314-838f-c0624a6df544,"25.05.2026, 02:12",Competitive,Split,26m 45s,Platinum III,Team B,4,13,4:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Deadlock,sentinel,258,Diamond 1,660,320,19,14,4,+5,1.4,+41,191.1,17%,71%,1,2,2
89316faa-ab89-4314-838f-c0624a6df544,"25.05.2026, 02:12",Competitive,Split,26m 45s,Platinum III,Team B,4,13,4:13,loss,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Fade,initiator,354,Diamond 2,195,177,10,16,2,-6,0.6,-73,123.3,24%,59%,1,2,0
89316faa-ab89-4314-838f-c0624a6df544,"25.05.2026, 02:12",Competitive,Split,26m 45s,Platinum III,Team B,4,13,4:13,loss,BECHA#NRG,BECHA#NRG,Tejo,initiator,341,Diamond 1,176,165,9,17,5,-8,0.5,-71,95.2,10%,59%,5,2,0
89316faa-ab89-4314-838f-c0624a6df544,"25.05.2026, 02:12",Competitive,Split,26m 45s,Platinum III,Team B,4,13,4:13,loss,aww#dead,aww#dead,Raze,duelist,131,Platinum 2,131,157,9,15,3,-6,0.6,-67,104.9,4%,47%,0,2,1
89316faa-ab89-4314-838f-c0624a6df544,"25.05.2026, 02:12",Competitive,Split,26m 45s,Platinum III,Team B,4,13,4:13,loss,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,100,110,5,15,8,-10,0.3,-88,69.7,0%,47%,0,2,1
cdc3943d-e8f9-400a-998e-776d75cd6d74,"04.05.2026, 00:02",Competitive,Pearl,42m 00s,Platinum III,Team A,13,10,13:10,win,PaBlOeD#6666,PaBlOeD#6666,Neon,duelist,123,Platinum 3,777,374,28,17,5,+11,1.6,+83,223.4,29%,65%,9,4,5
cdc3943d-e8f9-400a-998e-776d75cd6d74,"04.05.2026, 00:02",Competitive,Pearl,42m 00s,Platinum III,Team A,13,10,13:10,win,AR artzsh#AMBER,AR artzsh#AMBER,Astra,controller,258,Diamond 1,630,224,18,14,10,+4,1.3,+15,153.8,17%,70%,2,2,0
cdc3943d-e8f9-400a-998e-776d75cd6d74,"04.05.2026, 00:02",Competitive,Pearl,42m 00s,Platinum III,Team A,13,10,13:10,win,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Fade,initiator,284,Diamond 2,559,194,16,14,6,+2,1.1,+3,119.7,17%,70%,3,0,1
cdc3943d-e8f9-400a-998e-776d75cd6d74,"04.05.2026, 00:02",Competitive,Pearl,42m 00s,Platinum III,Team A,13,10,13:10,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,514,162,15,13,8,+2,1.1,-11,95.0,7%,74%,0,1,1
cdc3943d-e8f9-400a-998e-776d75cd6d74,"04.05.2026, 00:02",Competitive,Pearl,42m 00s,Platinum III,Team A,13,10,13:10,win,aww#dead,aww#dead,Veto,sentinel,131,Platinum 2,221,97,6,17,6,-11,0.3,-68,69.0,6%,57%,1,1,0
6da34592-473e-4a1b-b4ae-38485792cfd9,"02.05.2026, 01:37",Competitive,Breeze,36m 45s,Platinum II,Team B,10,13,10:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,874,332,29,14,3,+15,2.1,+83,191.7,15%,83%,6,0,2
6da34592-473e-4a1b-b4ae-38485792cfd9,"02.05.2026, 01:37",Competitive,Breeze,36m 45s,Platinum II,Team B,10,13,10:13,loss,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,467,202,15,19,10,-4,0.8,-39,134.8,14%,74%,1,2,0
6da34592-473e-4a1b-b4ae-38485792cfd9,"02.05.2026, 01:37",Competitive,Breeze,36m 45s,Platinum II,Team B,10,13,10:13,loss,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Harbor,controller,221,Platinum 3,607,195,14,16,7,-2,0.9,+20,138.3,26%,78%,1,1,0
6da34592-473e-4a1b-b4ae-38485792cfd9,"02.05.2026, 01:37",Competitive,Breeze,36m 45s,Platinum II,Team B,10,13,10:13,loss,aww#dead,aww#dead,Neon,duelist,131,Platinum 2,164,149,11,21,3,-10,0.5,-78,84.1,10%,43%,4,7,1
6da34592-473e-4a1b-b4ae-38485792cfd9,"02.05.2026, 01:37",Competitive,Breeze,36m 45s,Platinum II,Team B,10,13,10:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,122,74,6,16,2,-10,0.4,-71,46.5,4%,48%,0,1,0
6daa3fd3-4198-461c-a9d0-7a0de33cfacb,"16.05.2026, 23:05",Competitive,Lotus,33m 35s,Platinum II,Team A,13,7,13:7,win,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,837,383,28,12,1,+16,2.3,+115,236.4,34%,70%,5,1,5
6daa3fd3-4198-461c-a9d0-7a0de33cfacb,"16.05.2026, 23:05",Competitive,Lotus,33m 35s,Platinum II,Team A,13,7,13:7,win,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,637,216,16,16,11,0,1.0,-31,125.0,17%,80%,3,1,2
6daa3fd3-4198-461c-a9d0-7a0de33cfacb,"16.05.2026, 23:05",Competitive,Lotus,33m 35s,Platinum II,Team A,13,7,13:7,win,aww#dead,aww#dead,Raze,duelist,131,Platinum 2,606,210,14,14,4,0,1.0,+8,129.1,6%,70%,3,6,2
6daa3fd3-4198-461c-a9d0-7a0de33cfacb,"16.05.2026, 23:05",Competitive,Lotus,33m 35s,Platinum II,Team A,13,7,13:7,win,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Gekko,initiator,354,Diamond 2,765,205,14,12,11,+2,1.2,+28,146.9,23%,85%,0,1,0
6daa3fd3-4198-461c-a9d0-7a0de33cfacb,"16.05.2026, 23:05",Competitive,Lotus,33m 35s,Platinum II,Team A,13,7,13:7,win,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,526,139,9,13,11,-4,0.7,-43,83.8,8%,85%,0,0,1
e06013fc-9f80-42f6-9b2b-4eb98285e309,"23.05.2026, 01:12",Competitive,Pearl,27m 13s,Platinum II,Team A,3,13,3:13,loss,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Waylay,duelist,221,Platinum 3,390,226,12,14,1,-2,0.9,+5,149.0,13%,56%,3,2,1
e06013fc-9f80-42f6-9b2b-4eb98285e309,"23.05.2026, 01:12",Competitive,Pearl,27m 13s,Platinum II,Team A,3,13,3:13,loss,aww#dead,aww#dead,Tejo,initiator,131,Platinum 2,387,207,10,16,4,-6,0.6,-26,137.1,17%,69%,0,0,0
e06013fc-9f80-42f6-9b2b-4eb98285e309,"23.05.2026, 01:12",Competitive,Pearl,27m 13s,Platinum II,Team A,3,13,3:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Reyna,duelist,169,Platinum 1,256,175,9,15,3,-6,0.6,-85,107.9,17%,69%,3,3,0
e06013fc-9f80-42f6-9b2b-4eb98285e309,"23.05.2026, 01:12",Competitive,Pearl,27m 13s,Platinum II,Team A,3,13,3:13,loss,BabyCute#wifey,BabyCute#wifey,Yoru,duelist,302,Platinum 2,100,125,6,14,2,-8,0.4,-52,88.9,8%,38%,0,4,1
e06013fc-9f80-42f6-9b2b-4eb98285e309,"23.05.2026, 01:12",Competitive,Pearl,27m 13s,Platinum II,Team A,3,13,3:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Cypher,sentinel,258,Diamond 1,100,115,6,15,3,-9,0.4,-78,76.1,21%,56%,1,0,0
fbb2f76f-306e-4549-ad32-f70e7c848b02,"29.05.2026, 00:34",Competitive,Ascent,36m 21s,Platinum III,Team B,8,13,8:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,845,362,27,13,1,+14,2.1,+115,225.7,30%,81%,5,1,3
fbb2f76f-306e-4549-ad32-f70e7c848b02,"29.05.2026, 00:34",Competitive,Ascent,36m 21s,Platinum III,Team B,8,13,8:13,loss,BECHA#NRG,BECHA#NRG,Viper,controller,341,Diamond 1,721,249,19,14,4,+5,1.4,+13,149.2,12%,86%,5,0,1
fbb2f76f-306e-4549-ad32-f70e7c848b02,"29.05.2026, 00:34",Competitive,Ascent,36m 21s,Platinum III,Team B,8,13,8:13,loss,aww#dead,aww#dead,Waylay,duelist,131,Platinum 2,293,185,12,15,4,-3,0.8,-17,119.4,13%,48%,0,6,1
fbb2f76f-306e-4549-ad32-f70e7c848b02,"29.05.2026, 00:34",Competitive,Ascent,36m 21s,Platinum III,Team B,8,13,8:13,loss,BabyCute#wifey,BabyCute#wifey,Clove,controller,302,Platinum 2,289,146,8,20,8,-12,0.4,-62,113.2,10%,71%,2,1,0
fbb2f76f-306e-4549-ad32-f70e7c848b02,"29.05.2026, 00:34",Competitive,Ascent,36m 21s,Platinum III,Team B,8,13,8:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,163,126,9,17,5,-8,0.5,-46,89.1,9%,52%,0,1,0
50c7a016-6c2b-4b6d-b3cc-f47bc6fb078e,"31.05.2026, 22:06",Competitive,Lotus,29m 55s,Platinum II,Team A,5,13,5:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,741,265,16,16,2,0,1.0,+25,168.3,17%,89%,8,1,1
50c7a016-6c2b-4b6d-b3cc-f47bc6fb078e,"31.05.2026, 22:06",Competitive,Lotus,29m 55s,Platinum II,Team A,5,13,5:13,loss,aww#dead,aww#dead,Raze,duelist,131,Platinum 2,370,224,13,15,2,-2,0.9,+4,141.5,15%,44%,4,2,1
50c7a016-6c2b-4b6d-b3cc-f47bc6fb078e,"31.05.2026, 22:06",Competitive,Lotus,29m 55s,Platinum II,Team A,5,13,5:13,loss,BabyCute#wifey,BabyCute#wifey,Miks,controller,302,Platinum 2,235,164,8,16,4,-8,0.5,-69,118.7,6%,67%,0,2,0
50c7a016-6c2b-4b6d-b3cc-f47bc6fb078e,"31.05.2026, 22:06",Competitive,Lotus,29m 55s,Platinum II,Team A,5,13,5:13,loss,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Gekko,initiator,221,Platinum 3,177,140,7,13,7,-6,0.5,-38,107.7,10%,56%,0,1,0
50c7a016-6c2b-4b6d-b3cc-f47bc6fb078e,"31.05.2026, 22:06",Competitive,Lotus,29m 55s,Platinum II,Team A,5,13,5:13,loss,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,БЫК ОСЕМЕНИТЕЛЬ#JOPAA,Breach,initiator,169,Platinum 1,180,134,8,16,6,-8,0.5,-48,102.0,9%,61%,0,0,0
c5a4f0e5-2325-4b82-bcaa-2340e1a4d79a,"15.05.2026, 23:39",Competitive,Lotus,31m 42s,Diamond I,Team B,5,13,5:13,loss,dobriy Beelzebuf#SWAMP,dobriy Beelzebuf#SWAMP,Raze,duelist,284,Diamond 2,700,333,21,15,4,+6,1.4,+50,211.5,21%,72%,6,4,2
c5a4f0e5-2325-4b82-bcaa-2340e1a4d79a,"15.05.2026, 23:39",Competitive,Lotus,31m 42s,Diamond I,Team B,5,13,5:13,loss,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Gekko,initiator,354,Diamond 2,486,240,14,17,6,-3,0.8,-28,141.6,25%,72%,2,1,2
c5a4f0e5-2325-4b82-bcaa-2340e1a4d79a,"15.05.2026, 23:39",Competitive,Lotus,31m 42s,Diamond I,Team B,5,13,5:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,343,175,11,15,4,-4,0.7,-13,121.4,17%,67%,1,1,0
c5a4f0e5-2325-4b82-bcaa-2340e1a4d79a,"15.05.2026, 23:39",Competitive,Lotus,31m 42s,Diamond I,Team B,5,13,5:13,loss,aww#dead,aww#dead,Miks,controller,131,Platinum 2,212,150,8,15,8,-7,0.5,-38,96.1,18%,61%,0,1,0
c5a4f0e5-2325-4b82-bcaa-2340e1a4d79a,"15.05.2026, 23:39",Competitive,Lotus,31m 42s,Diamond I,Team B,5,13,5:13,loss,CoJleBa9l MATKA#GACHI,CoJleBa9l MATKA#GACHI,Breach,initiator,221,Platinum 3,141,112,5,15,9,-10,0.3,-63,78.2,7%,61%,0,2,0
38115603-5723-4a6f-86b9-cabee4067401,"16.05.2026, 01:03",Competitive,Haven,37m 24s,Diamond I,Team B,6,13,6:13,loss,AR artzsh#AMBER,AR artzsh#AMBER,Chamber,sentinel,258,Diamond 1,823,277,19,14,4,+5,1.4,+81,201.9,24%,89%,3,0,1
38115603-5723-4a6f-86b9-cabee4067401,"16.05.2026, 01:03",Competitive,Haven,37m 24s,Diamond I,Team B,6,13,6:13,loss,dobriy Aladeer#TOXIN,dobriy Aladeer#TOXIN,Omen,controller,354,Diamond 2,601,261,17,16,6,+1,1.1,+40,176.2,33%,68%,2,3,2
